RowNumber	CustomerId	CreditScore	Geography	Gender	Age	Tenure	Balance	HasCrCard	IsActiveMember	EstimatedSalary	Exited	NumOfProducts	Surname	Linear Regression	Random Forest
6482.0	15664752.0	606.0	Germany	Male	39.0	8.0	136000.45	1	0	31708.53	0	2.0	Jack	1.4558752247954325	1.7
1617.0	15665695.0	594.0	France	Female	49.0	4.0	0.0	1	1	23631.55	0	2.0	Potter	1.7270881035298873	1.8666666666666667
1223.0	15616280.0	536.0	France	Male	46.0	1.0	65733.41	1	0	61094.53	0	1.0	Hsia	1.4862578699460487	1.2466666666666666
8665.0	15666332.0	690.0	Spain	Female	48.0	2.0	0.0	1	1	3149.1	0	2.0	Donaldson	1.7501865150684277	1.775
6222.0	15603554.0	513.0	France	Female	45.0	0.0	164649.52	1	0	49915.52	1	3.0	Berkeley	1.1418873884753509	2.2933333333333334
1577.0	15647474.0	613.0	France	Female	40.0	9.0	95624.36	1	1	60706.33	0	2.0	Niu	1.4216651665894897	1.5866666666666667
9392.0	15639665.0	846.0	Spain	Male	61.0	0.0	0.0	1	1	96202.44	0	2.0	Herbert	1.742072966932028	1.7808333333333333
6351.0	15799600.0	640.0	Germany	Male	48.0	1.0	111599.32	0	1	135995.58	0	1.0	Coles	1.58481163760369	1.4533333333333334
3783.0	15680449.0	431.0	Germany	Female	44.0	2.0	138843.7	1	0	37688.31	1	1.0	Hsing	1.4140150138869747	1.1333333333333333
4375.0	15717290.0	688.0	Germany	Male	41.0	2.0	112871.19	0	1	65520.74	0	2.0	Onyekaozulu	1.5437586926804008	1.9
709.0	15649423.0	580.0	France	Female	35.0	8.0	0.0	0	1	10357.03	0	2.0	Cooper	1.7362874894638205	2.025
510.0	15598883.0	599.0	Spain	Female	37.0	2.0	0.0	1	1	143739.29	0	2.0	King	1.7634538808770064	2.0
2955.0	15775562.0	538.0	France	Female	33.0	5.0	0.0	1	0	126962.41	0	2.0	Shoobridge	1.7883370415580935	2.0
7538.0	15773776.0	655.0	France	Female	38.0	6.0	0.0	1	1	188639.28	0	1.0	Ho	1.8120884685174627	1.3333333333333333
6339.0	15784161.0	583.0	Germany	Male	39.0	8.0	102945.01	0	0	52861.89	0	1.0	Hargreaves	1.600656949420844	1.175
8923.0	15624703.0	550.0	Germany	Male	35.0	9.0	129847.75	1	0	197325.4	0	2.0	Okonkwo	1.5328015569521343	1.75
7064.0	15766183.0	580.0	Germany	Male	76.0	2.0	130334.84	1	1	51672.08	0	2.0	Ferguson	1.4782508683870343	1.94
7163.0	15780088.0	607.0	Spain	Male	34.0	9.0	132439.99	1	0	177747.72	0	1.0	Porter	1.3539323680336526	1.211111111111111
7372.0	15624850.0	850.0	France	Male	30.0	10.0	153972.89	1	0	62811.03	0	2.0	Grant	1.2188811017095453	1.7375
6829.0	15806134.0	707.0	Germany	Male	34.0	9.0	162691.16	1	0	94912.78	0	2.0	Storey	1.4053883940474547	1.8666666666666667
3616.0	15639357.0	415.0	France	Male	46.0	9.0	134950.19	0	0	178587.36	1	3.0	Allan	1.2646135759400887	2.667857142857143
4657.0	15654489.0	843.0	France	Female	38.0	8.0	134887.53	1	1	10804.04	0	1.0	Fomin	1.2839871388154858	1.0
6976.0	15644856.0	556.0	Spain	Male	38.0	2.0	115463.16	1	0	150679.65	0	1.0	Bird	1.380494665099443	1.0964285714285713
4351.0	15754072.0	840.0	Spain	Female	36.0	6.0	0.0	1	0	141364.27	0	2.0	Dennis	1.80452525033736	1.95
712.0	15650288.0	634.0	Germany	Male	35.0	6.0	116269.01	1	0	129964.94	0	1.0	Summers	1.5328066124306583	1.4583333333333333
6479.0	15573348.0	850.0	France	Male	35.0	9.0	102050.47	1	1	3769.71	0	1.0	Maclean	1.354004797738145	1.0666666666666669
9130.0	15747288.0	838.0	Spain	Female	40.0	6.0	61671.19	0	1	150659.35	1	1.0	Ferri	1.5616648951092522	1.2466666666666668
8205.0	15570141.0	724.0	France	Female	34.0	3.0	132352.69	1	0	80320.3	0	1.0	P'eng	1.321909296285406	1.1
9204.0	15774401.0	773.0	Spain	Male	51.0	4.0	0.0	0	0	123587.83	1	2.0	Chambers	1.7354981382525383	2.038333333333333
713.0	15629448.0	632.0	Spain	Male	38.0	1.0	120599.21	1	0	92816.86	0	1.0	Brady	1.3235465863518483	1.2833333333333334
9113.0	15567339.0	735.0	France	Male	73.0	9.0	0.0	1	1	114283.33	0	1.0	Shaw	1.7343024289716595	1.5983333333333334
1246.0	15658052.0	626.0	France	Female	44.0	10.0	81553.93	1	0	20063.63	1	1.0	Cameron	1.4080478178772258	1.3333333333333335
9786.0	15609187.0	455.0	France	Female	27.0	5.0	155879.09	0	0	70774.97	0	2.0	Cox	1.2661334162731268	1.7550000000000001
6849.0	15634628.0	579.0	France	Female	33.0	1.0	65667.79	0	0	164608.98	0	2.0	Brown	1.587767479606812	1.7190476190476194
5134.0	15668104.0	479.0	Spain	Male	37.0	6.0	118433.94	0	1	160060.9	0	1.0	Kerr	1.3783236180834493	1.1
716.0	15578977.0	786.0	France	Male	34.0	9.0	0.0	1	0	144517.19	0	2.0	Robinson	1.7324318903167335	2.0
3464.0	15791216.0	600.0	Germany	Male	43.0	8.0	133379.41	1	0	177378.66	1	1.0	Mann	1.4584800120820294	1.1199999999999999
4395.0	15669175.0	479.0	Germany	Male	24.0	6.0	107637.97	0	1	169505.83	0	2.0	Ts'ai	1.593045743658469	1.8
4569.0	15672875.0	584.0	Germany	Male	32.0	8.0	40172.91	1	1	137439.34	0	1.0	Piccio	1.7954156236922676	1.225
8804.0	15741181.0	721.0	France	Male	41.0	6.0	135071.12	1	1	64477.25	0	1.0	Ndubuagha	1.2873190165230473	1.0
8490.0	15686538.0	522.0	France	Female	41.0	7.0	0.0	0	1	176780.39	0	2.0	Nixon	1.8158557251393896	1.9
7702.0	15702801.0	677.0	France	Female	29.0	3.0	86616.35	0	0	91903.9	1	1.0	Ts'ao	1.4489345289499616	1.0
213.0	15573152.0	620.0	France	Female	41.0	9.0	0.0	0	0	88852.47	0	2.0	Glassman	1.760685164516894	1.85
9768.0	15610419.0	554.0	France	Male	33.0	3.0	117413.95	1	1	12766.74	0	1.0	Chukwueloka	1.3161169485175024	1.0
6839.0	15680804.0	850.0	France	Male	29.0	6.0	0.0	1	1	10672.54	0	2.0	Abbott	1.7087022973465453	1.780952380952381
1011.0	15799811.0	724.0	France	Male	40.0	10.0	0.0	1	0	127847.25	1	1.0	Herrera	1.6962492046516868	1.1199999999999999
324.0	15585215.0	763.0	France	Female	31.0	4.0	0.0	0	0	50404.72	0	2.0	Yuan	1.7472325217180178	2.0
5397.0	15691011.0	591.0	France	Male	42.0	9.0	161651.37	1	1	131753.97	0	2.0	Shoebridge	1.20612832302811	1.6333333333333333
5991.0	15625494.0	573.0	France	Female	32.0	9.0	125321.84	1	1	130234.63	0	2.0	Li Fonti	1.3559981308179683	1.6666666666666667
3173.0	15692819.0	665.0	Germany	Male	32.0	1.0	132178.67	0	0	11865.76	0	1.0	Toscani	1.4653866599294103	1.325
335.0	15742668.0	626.0	Spain	Female	37.0	6.0	108269.37	1	0	5597.94	0	1.0	Day	1.3868538456827295	1.025
8306.0	15605698.0	746.0	France	Male	58.0	3.0	0.0	1	1	80344.96	1	3.0	Harrison	1.6645382554704027	2.4541666666666666
2211.0	15769917.0	673.0	Germany	Female	34.0	1.0	127122.79	0	1	76703.1	0	3.0	Onyekachi	1.5334611809073382	2.4485714285714284
4272.0	15707132.0	465.0	France	Male	33.0	5.0	0.0	0	1	78698.09	0	2.0	Yudin	1.7394126303935242	1.8
6741.0	15618816.0	670.0	Germany	Female	40.0	2.0	147171.2	0	1	69850.04	0	1.0	Yu	1.4606160832138593	1.1333333333333333
234.0	15723886.0	767.0	Germany	Male	20.0	3.0	119714.25	0	1	150135.38	0	2.0	Fiore	1.5382926632255858	1.7666666666666668
5951.0	15806808.0	834.0	Germany	Female	57.0	8.0	112281.6	1	0	140225.14	1	3.0	Hope	1.5592757312149212	2.29
5738.0	15575428.0	682.0	Germany	Female	35.0	2.0	117438.92	1	1	16910.98	0	2.0	Mistry	1.5210592026670307	1.9333333333333331
7922.0	15702293.0	588.0	Spain	Female	35.0	7.0	0.0	1	1	108739.15	0	2.0	Medvedeva	1.7903169943856672	1.8476190476190475
2349.0	15775203.0	824.0	France	Male	45.0	3.0	129209.48	0	0	60151.77	0	1.0	Chia	1.3113809813884827	1.3
2037.0	15756875.0	782.0	Spain	Male	34.0	6.0	147422.44	0	1	42143.61	0	1.0	Freeman	1.2449736540041516	1.025
7485.0	15646563.0	772.0	France	Female	35.0	9.0	0.0	0	1	25448.31	0	1.0	Wright	1.7615574673103735	1.2
6007.0	15636395.0	529.0	France	Female	31.0	5.0	0.0	1	0	26817.23	0	2.0	King	1.7495633058284206	1.85
4554.0	15763613.0	581.0	France	Male	30.0	1.0	0.0	1	0	199464.08	0	2.0	Barlow	1.777925547202728	2.0
8073.0	15661473.0	780.0	Germany	Male	51.0	4.0	126725.25	1	0	195259.31	1	1.0	Boni	1.4814527642884328	1.0
1459.0	15678385.0	465.0	France	Male	25.0	2.0	78247.31	1	1	10472.31	0	2.0	Lange	1.4290620325004226	1.7550000000000001
3289.0	15807837.0	640.0	France	Female	30.0	6.0	107499.7	1	1	187632.22	0	1.0	Mazzanti	1.4448511229998096	1.2780952380952382
3065.0	15762228.0	506.0	Spain	Male	35.0	6.0	110046.93	1	0	26318.73	0	2.0	Barnes	1.3640578044287803	1.8125
9437.0	15771000.0	684.0	France	Male	38.0	4.0	0.0	1	0	75609.84	0	3.0	Powell	1.755451337232664	2.273333333333333
775.0	15789158.0	636.0	Germany	Male	49.0	6.0	113599.74	1	0	158887.09	1	2.0	Nikitina	1.5084049558079546	1.7666666666666664
6833.0	15688498.0	594.0	Germany	Female	21.0	2.0	87096.82	1	0	168186.11	0	2.0	Chu	1.69764889432627	1.6666666666666667
872.0	15692750.0	629.0	Germany	Female	45.0	7.0	129818.39	1	0	9217.55	1	3.0	McGregor	1.430952852253407	1.675
8750.0	15701238.0	683.0	France	Male	47.0	1.0	0.0	1	0	148989.15	0	2.0	Chia	1.7658284206261599	1.94
1264.0	15726557.0	638.0	France	Female	42.0	7.0	165679.92	0	0	32916.29	0	1.0	Lai	1.2095749731324101	1.2366666666666666
4834.0	15807003.0	762.0	France	Male	32.0	10.0	191775.65	1	0	179657.83	0	1.0	Jennings	1.143502297392844	1.3714285714285714
3895.0	15735687.0	595.0	Spain	Male	37.0	2.0	157084.99	1	0	134767.13	0	1.0	Chinweuba	1.2379115186685563	1.2916666666666665
6324.0	15615828.0	550.0	France	Male	34.0	8.0	122359.5	0	0	116495.55	0	1.0	Mitchell	1.3501508406167468	1.1
9213.0	15605339.0	673.0	France	Female	37.0	10.0	0.0	1	1	37411.35	0	2.0	Baker	1.752214791579718	2.0
7020.0	15699839.0	637.0	France	Male	36.0	2.0	152606.82	1	1	71692.8	0	1.0	Hall	1.2185777949434706	1.0333333333333332
1221.0	15654654.0	725.0	Germany	Female	33.0	7.0	115182.84	1	1	177279.41	0	2.0	L?	1.5788739977037403	1.9142857142857141
1447.0	15680855.0	637.0	France	Male	33.0	2.0	145731.83	0	1	109219.43	0	1.0	Iloabuchi	1.248929796381427	1.2535714285714286
3185.0	15631070.0	667.0	Germany	Male	55.0	9.0	154393.43	1	1	137674.96	1	1.0	Gerasimova	1.3463336248757105	1.2833333333333334
409.0	15701376.0	668.0	Germany	Male	37.0	10.0	152958.29	1	1	159585.61	0	2.0	K'ung	1.4178554274969128	1.5541666666666667
4345.0	15585427.0	528.0	France	Female	26.0	10.0	102073.67	0	0	166799.93	0	2.0	Madueke	1.4605998649875402	1.6666666666666665
3022.0	15574305.0	680.0	France	Male	36.0	3.0	116275.12	1	1	63795.8	0	1.0	T'ang	1.3112946993343153	1.1
2304.0	15635078.0	714.0	Spain	Male	45.0	0.0	124693.48	0	1	187194.15	0	1.0	Chiemela	1.3486215630435614	1.2
6272.0	15620756.0	747.0	France	Male	49.0	6.0	202904.64	1	1	17298.72	1	1.0	Stokes	0.9657877420791963	1.2
8281.0	15745716.0	706.0	Spain	Male	53.0	7.0	0.0	0	1	117939.17	0	2.0	McGregor	1.7779067888108646	2.0272727272727273
6642.0	15591942.0	611.0	Spain	Female	33.0	7.0	0.0	1	1	3729.89	0	2.0	Zito	1.7403095709857836	2.1
6956.0	15697042.0	738.0	Spain	Male	35.0	8.0	127290.61	1	0	16081.62	0	1.0	Genovesi	1.3084405936386387	1.0666666666666667
2110.0	15589224.0	596.0	Spain	Male	41.0	5.0	0.0	0	1	141053.85	0	2.0	Moore	1.7480690757235335	1.875
5352.0	15679048.0	558.0	Germany	Male	41.0	2.0	124227.14	1	1	111184.67	0	1.0	Koger	1.5048154294322755	1.1
9684.0	15607112.0	606.0	France	Male	32.0	6.0	0.0	0	1	36540.63	0	2.0	Chiawuotu	1.7311754038707532	1.8833333333333335
8344.0	15591698.0	849.0	Germany	Female	49.0	9.0	132934.89	1	0	171056.65	1	1.0	P'eng	1.4835013707376348	1.3773809523809526
4550.0	15587611.0	537.0	France	Male	59.0	9.0	0.0	0	0	103799.77	1	2.0	Kauffmann	1.6868288420109299	1.825
1881.0	15811314.0	589.0	Germany	Female	36.0	9.0	140355.56	1	0	136329.96	0	2.0	Y?	1.513082976545691	1.7183333333333333
5946.0	15722533.0	716.0	France	Female	40.0	3.0	0.0	0	1	167636.15	0	2.0	Logue	1.8065270752270697	1.7083333333333335
1738.0	15683677.0	769.0	Spain	Male	39.0	9.0	0.0	1	1	47722.79	0	1.0	Schiavone	1.7168131082155118	1.390952380952381
7794.0	15798885.0	585.0	France	Male	56.0	4.0	138227.19	1	1	55287.84	0	2.0	Burns	1.275250114504868	1.675
5213.0	15621611.0	742.0	Germany	Male	55.0	5.0	155196.17	0	1	121207.66	1	1.0	Gibson	1.3547097357116809	1.1
3209.0	15717893.0	607.0	Germany	Male	36.0	8.0	143421.74	1	0	97879.02	0	1.0	Briggs	1.4487459546510535	1.5
7083.0	15667451.0	733.0	France	Male	36.0	5.0	0.0	1	1	109127.54	0	2.0	Taylor	1.738131428984967	1.9
2056.0	15705991.0	469.0	Germany	Male	38.0	9.0	113599.42	0	0	11950.29	0	1.0	Kenenna	1.5310244584463457	1.2583333333333333
1689.0	15804610.0	601.0	France	Female	41.0	1.0	0.0	0	1	160607.06	0	2.0	Valdez	1.799759608046905	1.685
4780.0	15711843.0	613.0	Germany	Male	40.0	1.0	147856.82	0	0	107961.11	1	3.0	Pisani	1.3922758285741634	2.2399999999999998
7476.0	15599152.0	698.0	France	Male	31.0	1.0	156111.24	0	0	134790.74	0	1.0	Lai	1.2399689577022348	1.025
7877.0	15757607.0	623.0	France	Male	45.0	0.0	0.0	1	0	196533.72	1	1.0	Matveyeva	1.7265399704239108	2.058333333333333
6750.0	15653404.0	684.0	Spain	Female	24.0	9.0	79263.9	0	1	196574.48	0	1.0	Aliyev	1.5608057200180259	1.1999999999999997
8556.0	15638329.0	522.0	Germany	Male	25.0	1.0	111432.13	1	1	168683.57	0	1.0	Uspensky	1.5711746925878192	1.45
8123.0	15603749.0	564.0	France	Female	53.0	2.0	45472.28	1	1	41055.71	1	1.0	Galkina	1.5336506395301206	1.48
6991.0	15648725.0	660.0	France	Male	41.0	3.0	0.0	1	1	108665.89	0	2.0	Sinclair	1.7338505889722309	2.05
8267.0	15706764.0	560.0	France	Female	35.0	1.0	0.0	1	0	3701.63	0	2.0	Spencer	1.7540759662720298	2.0
8540.0	15668594.0	620.0	Germany	Female	25.0	1.0	137712.01	1	1	76197.05	0	1.0	Diggs	1.4916551548492127	1.0666666666666667
3393.0	15725429.0	623.0	Germany	Male	33.0	8.0	96759.42	1	1	174777.98	0	1.0	Vincent	1.620939340492695	1.0
6326.0	15615797.0	743.0	Germany	Male	59.0	5.0	108585.35	1	1	192127.22	1	1.0	Hyde	1.5209728968435883	1.0
3529.0	15612769.0	692.0	France	Male	28.0	5.0	61581.97	1	1	70179.91	0	1.0	Carr	1.5038189698922868	1.1
4605.0	15731760.0	681.0	France	Male	25.0	5.0	0.0	0	1	90860.97	0	1.0	Butcher	1.7474590874561042	1.4
7024.0	15605791.0	524.0	Germany	Male	29.0	9.0	144287.6	1	0	32063.3	0	2.0	Li	1.42461072431632	1.5233333333333334
6322.0	15689096.0	590.0	France	Male	47.0	0.0	117879.32	1	1	8214.46	0	1.0	Beneventi	1.3087852103963329	1.1300000000000001
746.0	15640059.0	606.0	France	Male	40.0	5.0	0.0	1	1	70899.27	0	2.0	Smith	1.703617999564275	1.8199999999999998
711.0	15722548.0	540.0	France	Male	48.0	0.0	148116.48	0	0	116973.48	0	1.0	Fisher	1.2533367589643372	1.05
380.0	15629677.0	687.0	Spain	Female	39.0	2.0	0.0	0	0	188150.6	1	3.0	Distefano	1.7464537341263309	2.27
8783.0	15809057.0	600.0	Spain	Female	27.0	6.0	0.0	1	1	172031.22	0	2.0	Lu	1.8253579216549685	1.9
3012.0	15773447.0	526.0	Spain	Male	30.0	8.0	0.0	1	0	36251.0	0	1.0	Fomin	1.737339520933277	1.3642857142857143
8859.0	15668009.0	747.0	Spain	Male	37.0	1.0	0.0	0	1	180551.76	0	2.0	Hendley	1.787385565896088	2.0
7153.0	15737998.0	529.0	France	Male	46.0	8.0	0.0	0	0	126511.94	1	1.0	Cheng	1.7196743236169536	1.8192857142857144
8567.0	15622985.0	679.0	France	Female	39.0	4.0	0.0	0	0	172939.3	1	1.0	Lin	1.7570067656765267	1.4690476190476192
3498.0	15588944.0	456.0	France	Female	63.0	1.0	165350.61	0	0	140758.07	1	2.0	Maughan	1.1722328605810546	1.89
3890.0	15756150.0	418.0	France	Female	39.0	2.0	0.0	0	0	9041.71	0	2.0	Alexander	1.763196337965288	1.8595238095238096
4485.0	15595136.0	645.0	France	Female	37.0	1.0	0.0	1	1	68987.55	0	2.0	Kryukov	1.74059113583375	1.7642857142857142
4012.0	15732307.0	694.0	Germany	Male	33.0	4.0	124067.32	1	1	77906.87	0	1.0	Lavrentiev	1.4987658244247288	1.1
2620.0	15800062.0	850.0	Spain	Male	49.0	8.0	0.0	0	0	25867.67	1	1.0	Lanford	1.69049329676133	1.3866666666666665
6671.0	15667932.0	758.0	Spain	Female	43.0	10.0	0.0	1	1	55313.44	0	2.0	Bellucci	1.766863692271038	1.975
6513.0	15795429.0	487.0	France	Male	24.0	7.0	133628.09	1	1	98570.01	0	2.0	Henderson	1.304663945506106	1.7
3468.0	15771509.0	538.0	Germany	Female	42.0	1.0	98548.62	0	1	94047.75	0	2.0	Hirst	1.6378847356146191	1.7416666666666667
1314.0	15576602.0	809.0	France	Male	38.0	3.0	0.0	1	1	80061.31	0	2.0	Lawrence	1.6993129126098157	1.8666666666666665
8606.0	15748920.0	561.0	France	Female	49.0	8.0	0.0	1	1	12513.07	0	2.0	Cherkasova	1.7571022841324035	1.9
2070.0	15790379.0	629.0	Germany	Male	28.0	8.0	108601.0	1	1	119647.7	0	1.0	Rowe	1.5678518323902286	1.35
2983.0	15798659.0	526.0	Spain	Female	43.0	3.0	0.0	1	0	31705.19	0	2.0	Kennedy	1.7685339939268336	1.9
5915.0	15726058.0	754.0	Germany	Male	27.0	7.0	117578.35	0	1	87908.01	0	2.0	Cattaneo	1.545257167423489	1.6333333333333335
9171.0	15616028.0	694.0	France	Male	30.0	2.0	0.0	0	1	15039.41	0	3.0	T'ao	1.7210633164894213	2.41
1286.0	15658532.0	520.0	Spain	Female	63.0	5.0	162278.32	1	1	34765.33	0	1.0	Nnamutaezinwa	1.1968756647426266	1.1
8991.0	15729065.0	784.0	Germany	Male	28.0	2.0	109960.06	1	1	170829.87	0	2.0	Mackay	1.5888151016492287	1.9166666666666665
8430.0	15681671.0	850.0	Germany	Male	28.0	2.0	101100.22	1	1	35337.31	0	2.0	Nkemjika	1.5679855388339268	1.8800000000000001
1350.0	15778135.0	575.0	Spain	Male	43.0	3.0	0.0	1	0	83594.51	0	1.0	T'ao	1.7434406620828575	1.4466666666666668
2612.0	15746564.0	566.0	France	Male	42.0	3.0	108010.78	1	1	157486.1	0	1.0	O'Sullivan	1.3872580389118512	1.1
9495.0	15688951.0	789.0	Germany	Male	43.0	8.0	119654.44	0	1	148412.24	1	2.0	Stoneman	1.5056003203079011	1.7916666666666665
3669.0	15586133.0	666.0	Germany	Female	44.0	2.0	122314.5	0	0	68574.88	1	1.0	Pisano	1.4815536813712766	1.0285714285714287
2222.0	15736069.0	767.0	Germany	Female	35.0	6.0	132253.22	1	0	115566.57	1	1.0	Hsing	1.465609782630362	1.1428571428571428
428.0	15806964.0	702.0	France	Male	45.0	0.0	80793.58	1	1	27474.81	0	1.0	Utz	1.4347276129932465	1.0
654.0	15664610.0	459.0	Germany	Male	48.0	4.0	133994.52	1	1	19287.06	1	1.0	Campbell	1.3703328692316248	1.05
9914.0	15590177.0	718.0	France	Female	44.0	1.0	133866.22	0	1	139049.24	0	1.0	Chiedozie	1.3454877622092787	1.08
3536.0	15626882.0	662.0	Spain	Male	37.0	5.0	94901.09	1	1	48233.75	0	1.0	Stobie	1.3965320848766396	1.08
7737.0	15685640.0	649.0	France	Female	41.0	3.0	130931.83	1	1	144808.37	0	1.0	Dancy	1.3492172613717124	1.2833333333333332
3246.0	15768151.0	514.0	Germany	Female	45.0	3.0	109032.23	0	1	155407.21	1	1.0	Romano	1.5646850936370995	1.1066666666666667
4741.0	15618661.0	535.0	France	Male	30.0	6.0	103804.97	1	1	125710.53	0	1.0	Chidubem	1.3856653970628943	1.1
9069.0	15692235.0	750.0	France	Female	38.0	1.0	0.0	1	0	47764.99	0	2.0	Bellucci	1.7683421359137248	1.975
4100.0	15720509.0	696.0	France	Male	34.0	9.0	150856.79	0	1	8236.78	0	1.0	Hs?	1.2170671867287841	1.0333333333333332
4101.0	15693322.0	635.0	Germany	Female	37.0	9.0	146748.07	0	1	11407.58	0	1.0	Shaver	1.4493813842247671	1.2600000000000002
6960.0	15705403.0	617.0	Spain	Female	46.0	3.0	106521.49	0	1	86587.37	0	1.0	Seleznyova	1.4358453483261642	1.1
612.0	15603203.0	650.0	France	Female	27.0	6.0	0.0	1	0	1002.39	0	2.0	Avdeyeva	1.722113735286115	1.7958333333333336
4289.0	15762882.0	577.0	Germany	Female	31.0	4.0	61211.18	1	1	145250.43	0	1.0	Manna	1.7688693412061358	1.3
8571.0	15711457.0	755.0	France	Female	28.0	7.0	124540.28	0	1	188850.89	0	1.0	Herz	1.4078932722246775	1.2
9713.0	15701768.0	637.0	France	Male	32.0	3.0	0.0	1	1	197827.06	0	2.0	Tung	1.7772563896254971	1.9
1544.0	15747677.0	656.0	Spain	Male	69.0	6.0	163975.09	1	1	36108.5	0	1.0	Gordon	1.1686780040332962	1.0699999999999998
9536.0	15581551.0	850.0	Spain	Male	41.0	8.0	132838.07	1	1	175347.28	0	1.0	Yobachukwu	1.3246640332960538	1.1533333333333333
3854.0	15631392.0	654.0	Germany	Male	43.0	9.0	84673.17	0	1	82081.35	0	2.0	Douglas	1.6363423459262383	1.7830952380952383
555.0	15711309.0	574.0	Germany	Male	33.0	3.0	129834.67	1	0	193131.42	0	1.0	Sumrall	1.5123961953508476	1.3
6366.0	15576196.0	743.0	Spain	Female	48.0	5.0	118207.69	0	0	186489.14	1	2.0	Benson	1.364573698173112	2.2
512.0	15761043.0	632.0	Germany	Female	38.0	6.0	86569.76	1	0	98090.91	0	2.0	Macleod	1.668123491029302	1.6880952380952379
3207.0	15596761.0	515.0	Germany	Male	60.0	9.0	113715.36	1	0	18424.24	1	1.0	Hawdon	1.4496524128771546	1.4
8085.0	15736146.0	608.0	Germany	Male	28.0	4.0	96679.71	1	1	49133.45	0	1.0	Afamefula	1.594160361530412	1.2583333333333333
968.0	15720893.0	637.0	Spain	Female	34.0	9.0	0.0	0	0	26057.08	0	2.0	Gilbert	1.7705371950599693	1.7
6044.0	15760851.0	629.0	France	Male	31.0	6.0	0.0	1	0	93881.75	0	2.0	Gratton	1.7518700049370615	1.9
6880.0	15772618.0	665.0	France	Male	25.0	7.0	90920.75	0	1	112256.57	0	1.0	Tyler	1.463881049461921	1.2416666666666667
6776.0	15751455.0	469.0	France	Female	48.0	5.0	0.0	1	0	160529.71	1	1.0	Boyle	1.7487861804586151	1.4
3296.0	15654296.0	754.0	Spain	Female	19.0	9.0	0.0	1	0	189641.11	0	1.0	Estrada	1.808513167605194	1.4433333333333334
8702.0	15667093.0	673.0	France	Male	37.0	2.0	0.0	1	1	13624.02	0	1.0	Onio	1.71047603679703	1.3333333333333335
3430.0	15674678.0	731.0	Germany	Female	43.0	9.0	79120.27	0	0	548.52	1	1.0	Bradley	1.6185759468308831	1.2383333333333333
8871.0	15789560.0	668.0	France	Male	42.0	8.0	187534.79	1	1	32900.41	1	1.0	Clark	1.0515596716692364	1.1
6963.0	15683892.0	677.0	Germany	Female	26.0	3.0	102395.79	1	0	119368.99	0	1.0	Fraser	1.63115418954401	1.225
2089.0	15615020.0	595.0	Germany	Female	41.0	9.0	150463.11	0	1	81548.38	0	2.0	Nnaife	1.4438723422494626	1.8
8500.0	15784918.0	498.0	Germany	Male	35.0	2.0	121968.11	0	1	188343.05	0	2.0	Brown	1.573425755565858	1.59
6163.0	15627385.0	748.0	France	Male	34.0	5.0	84009.47	1	1	137001.1	0	1.0	Uwaezuoke	1.4593391693364621	1.3
3211.0	15733964.0	606.0	Spain	Female	53.0	1.0	109330.06	1	1	75860.01	0	1.0	Russo	1.3990316122112205	1.05
9201.0	15567923.0	739.0	France	Female	30.0	6.0	0.0	0	0	122604.44	0	1.0	Barese	1.79634173646071	1.4166666666666665
6606.0	15645029.0	771.0	Spain	Female	33.0	5.0	0.0	1	0	8673.43	0	2.0	Knowles	1.7559708170416248	1.9299999999999997
1110.0	15616330.0	595.0	France	Male	31.0	4.0	0.0	1	0	189995.86	0	2.0	Liao	1.749394602588305	1.8
5729.0	15680197.0	701.0	France	Male	41.0	10.0	0.0	1	1	146257.77	0	2.0	Thynne	1.7505483703719555	1.85
7830.0	15625445.0	572.0	France	Female	36.0	8.0	68348.18	0	1	50400.32	0	2.0	Parkin	1.5394654686592093	1.5916666666666668
1039.0	15581479.0	523.0	France	Male	30.0	1.0	83181.29	1	1	138176.78	0	1.0	Archer	1.4395035198948745	1.1133333333333333
1195.0	15573769.0	764.0	France	Female	24.0	7.0	0.0	1	0	186105.99	0	2.0	Fiorentini	1.7800750879178846	2.0
4475.0	15719827.0	767.0	France	Male	36.0	3.0	0.0	0	0	65147.27	0	1.0	O'Donnell	1.7447952512292315	1.6
9875.0	15671358.0	720.0	France	Male	44.0	4.0	0.0	1	0	163471.01	0	2.0	Fletcher	1.7725997926792278	2.1
2123.0	15732740.0	765.0	Spain	Female	32.0	9.0	178095.55	0	0	47247.56	0	1.0	Plant	1.1877949460717416	1.181547619047619
4983.0	15569120.0	615.0	France	Male	30.0	7.0	0.0	1	1	156346.84	0	2.0	Lucas	1.7373553432951985	2.0333333333333337
8974.0	15739271.0	582.0	Germany	Male	33.0	2.0	122394.0	1	1	22113.93	0	1.0	Lei	1.501058918421282	1.2
5701.0	15812888.0	447.0	France	Male	41.0	3.0	0.0	1	1	197490.39	1	4.0	Perreault	1.71977356681139	3.325
935.0	15790299.0	592.0	Spain	Male	37.0	9.0	0.0	1	1	10656.89	0	3.0	Williamson	1.7154295851640786	2.105
6102.0	15588695.0	833.0	Spain	Male	32.0	6.0	0.0	1	1	44323.22	1	1.0	Su	1.6581832196095867	1.1800000000000002
4690.0	15737832.0	771.0	Spain	Male	45.0	0.0	139825.56	0	0	170984.97	1	1.0	Robertson	1.263775445846838	1.05
